geneID,Gene_name,gid
26272,FBXO4,4247
54778,RNF111,4248
4088,SMAD3,4249
4087,SMAD2,4250
51122,COMMD2,4251
154881,KCTD7,4252
11275,KLHL2,4253
65264,UBE2Z,4254
10489,LRRC41,4255
56995,TULP4,4256
26235,FBXL4,4257
4591,TRIM37,4258
23412,COMMD3,4259
84259,DCUN1D5,4260
10980,COPS6,4261
9306,SOCS6,4262
7046,TGFBR1,4263
51619,UBE2D4,4264
26091,HERC4,4265
57674,RNF213,4266
7319,UBE2A,4267
26249,KLHL3,4268
222235,FBXL13,4269
63893,UBE2O,4270
57542,KLHL42,4271
10072,DPP3,4272
847,CAT,4273
90293,KLHL13,4274
170622,COMMD6,4275
55284,UBE2W,4276
140825,NEURL2,4277
9820,CUL7,4278
151636,DTX3L,4279
55819,RNF130,4280
51138,COPS4,4281
8835,SOCS2,4282
6468,FBXW4,4283
26259,FBXW8,4284
9616,RNF7,4285
26268,FBXO9,4286
149951,COMMD7,4287
9320,TRIP12,4288
201456,FBXO15,4289
51665,ASB1,4290
57520,HECW2,4291
90678,LRSAM1,4292
1429,CRYZ,4293
54939,COMMD4,4294
55208,DCUN1D2,4295
55958,KLHL9,4296
8139,GAN,4297
55008,HERC6,4298
26270,FBXO6,4299
25847,ANAPC13,4300
22888,UBOX5,4301
7704,ZBTB16,4302
64410,KLHL25,4303
6737,TRIM21,4304
89890,KBTBD6,4305
55884,WSB2,4306
8916,HERC3,4307
10425,ARIH2,4308
7337,UBE3A,4309
84961,FBXL20,4310
4779,NFE2L1,4311
7317,UBA1,4312
8925,HERC1,4313
23376,UFL1,4314
57630,SH3RF1,4315
10477,UBE2E3,4316
126433,FBXO27,4317
9318,COPS2,4318
57531,HACE1,4319
142689,ASB12,4320
89910,UBE3B,4321
142686,ASB14,4322
4778,NFE2,4323
84727,SPSB2,4324
9666,DZIP3,4325
9690,UBE3C,4326
51397,COMMD10,4327
55175,KLHL11,4328
51666,ASB4,4329
80196,RNF34,4330
25793,FBXO7,4331
6477,SIAH1,4332
80204,FBXO11,4333
9604,RNF14,4334
1728,NQO1,4335
2730,GCLM,4336
64718,UNKL,4337
51725,FBXO40,4338
27338,UBE2S,4339
3093,UBE2K,4340
899,CCNF,4341
53339,BTBD1,4342
7326,UBE2G1,4343
84708,LNX1,4344
80028,FBXL18,4345
79754,ASB13,4346
84541,KBTBD8,4347
29116,MYLIP,4348
127544,RNF19B,4349
283807,FBXL22,4350
79654,HECTD3,4351
7323,UBE2D3,4352
90864,SPSB3,4353
4780,NFE2L2,4354
92369,SPSB4,4355
54620,FBXL19,4356
140458,ASB5,4357
8065,CUL5,4358
7335,UBE2V1,4359
142678,MIB2,4360
401036,ASB18,4361
23142,DCUN1D4,4362
2873,GPS1,4363
84937,ZNRF1,4364
93611,FBXO44,4365
23608,MKRN1,4366
143279,HECTD2,4367
9655,SOCS5,4368
118424,UBE2J2,4369
54165,DCUN1D1,4370
51320,MEX3C,4371
131405,TRIM71,4372
10920,COPS8,4373
7322,UBE2D2,4374
55521,TRIM36,4375
54926,UBE2R2,4376
26190,FBXW2,4377
84078,KBTBD7,4378
64219,PJA1,4379
51088,KLHL5,4380
84231,TRAF7,4381
135892,TRIM50,4382
10193,RNF41,4383
80176,SPSB1,4384
26118,WSB1,4385
868,CBLB,4386
54850,FBXL12,4387
92591,ASB16,4388
150684,COMMD1,4389
25897,RNF19A,4390
55236,UBA6,4391
9021,SOCS3,4392
144699,FBXL14,4393
4092,SMAD7,4394
28952,CCDC22,4395
6478,SIAH2,4396
255488,RNF144B,4397
148581,UBE2U,4398
27246,RNF115,4399
997,CDC34,4400
122416,ANKRD9,4401
140461,ASB8,4402
51132,RLIM,4403
223082,ZNRF2,4404
22954,TRIM32,4405
55585,UBE2Q1,4406
23014,FBXO21,4407
6049,RNF6,4408
221687,RNF182,4409
8533,COPS3,4410
55336,FBXL8,4411
8651,SOCS1,4412
285231,FBXW12,4413
142685,ASB15,4414
3162,HMOX1,4415
84261,FBXW9,4416
123879,DCUN1D3,4417
56658,TRIM39,4418
4008,LMO7,4419
25831,HECTD1,4420
63891,RNF123,4421
127247,ASB17,4422
27252,KLHL20,4423
79176,FBXL15,4424
10517,FBXW10,4425
154214,RNF217,4426
79791,FBXO31,4427
54951,COMMD8,4428
51444,RNF138,4429
140691,TRIM69,4430
84085,FBXO30,4431
4086,SMAD1,4432
92912,UBE2Q2,4433
90933,TRIM41,4434
54461,FBXW5,4435
2729,GCLC,4436
192111,PGAM5,4437
114088,TRIM9,4438
9039,UBA3,4439
4734,NEDD4,4440
90135,BTBD6,4441
26046,LTN1,4442
28991,COMMD5,4443
64320,RNF25,4444
90025,UBE3D,4445
55658,RNF126,4446
10116,FEM1B,4447
10422,UBAC1,4448
9354,UBE4A,4449
7328,UBE2H,4450
9903,KLHL21,4451
122769,LRR1,4452
9040,UBE2M,4453
252969,NEIL2,4454
26234,FBXL5,4455
91694,LONRF1,4456
50813,COPS7A,4457
10324,KLHL41,4458
140456,ASB11,4459
115290,FBXO17,4460
7325,UBE2E2,4461
84636,GPR174,4462
7145,TNS1,4463
5170,PDPK1,4464
89,ACTN3,4465
823,CAPN1,4466
7791,ZYX,4467
9221,NOLC1,4468
79822,ARHGAP28,4469
3611,ILK,4470
3987,LIMS1,4471
93663,ARHGAP18,4472
9754,STARD8,4473
90627,STARD13,4474
343578,ARHGAP40,4475
88,ACTN2,4476
58,ACTA1,4477
10395,DLC1,4478
1869,E2F1,4479
10782,ZNF274,4480
397,ARHGDIB,4481
11319,ECD,4482
55851,PSENEN,4483
4914,NTRK1,4484
5663,PSEN1,4485
51107,APH1A,4486
7531,YWHAE,4487
4254,KITLG,4488
83464,APH1B,4489
4692,NDN,4490
28986,MAGEH1,4491
26574,AATF,4492
11108,PRDM4,4493
57537,SORCS2,4494
839,CASP6,4495
92170,MTG1,4496
10018,BCL2L11,4497
4915,NTRK2,4498
4916,NTRK3,4499
9500,MAGED1,4500
398,ARHGDIG,4501
55859,BEX1,4502
572,BAD,4503
2532,ACKR1,4504
3656,IRAK2,4505
4909,NTF4,4506
11213,IRAK3,4507
4908,NTF3,4508
4615,MYD88,4509
6297,SALL2,4510
4782,NFIC,4511
27242,TNFRSF21,4512
5293,PIK3CD,4513
5664,PSEN2,4514
4803,NGF,4515
23385,NCSTN,4516
51135,IRAK4,4517
8767,RIPK2,4518
1612,DAPK1,4519
64221,ROBO3,4520
116986,AGAP2,4521
54437,SEMA5B,4522
137970,UNC5D,4523
9844,ELMO1,4524
5605,MAP2K2,4525
3983,ABLIM1,4526
219699,UNC5B,4527
1630,DCC,4528
5604,MAP2K1,4529
84448,ABLIM2,4530
80031,SEMA6D,4531
54538,ROBO4,4532
90249,UNC5A,4533
6091,ROBO1,4534
8633,UNC5C,4535
6092,ROBO2,4536
4131,MAP1B,4537
6585,SLIT1,4538
4651,MYO10,4539
9037,SEMA5A,4540
1793,DOCK1,4541
374946,DRAXIN,4542
10371,SEMA3A,4543
10500,SEMA6C,4544
5306,PITPNA,4545
1826,DSCAM,4546
4756,NEO1,4547
22885,ABLIM3,4548
6586,SLIT3,4549
9353,SLIT2,4550
57556,SEMA6A,4551
51015,ISOC1,4552
25822,DNAJB5,4553
8799,PEX11B,4554
7216,TRO,4555
705,BYSL,4556
4335,MNT,4557
10608,MXD4,4558
4084,MXD1,4559
6945,MLX,4560
9741,LAPTM4A,4561
55353,LAPTM4B,4562
7805,LAPTM5,4563
440,ASNS,4564
2806,GOT2,4565
2752,GLUL,4566
57761,TRIB3,4567
29968,PSAT1,4568
55622,TTC27,4569
10841,FTCD,4570
26227,PHGDH,4571
79731,NARS2,4572
339896,GADL1,4573
5471,PPAT,4574
339983,NAT8L,4575
661,POLR3D,4576
259307,IL4I1,4577
374569,ASPG,4578
554235,ASPDH,4579
2572,GAD2,4580
440275,EIF2AK4,4581
23640,HSPBP1,4582
2805,GOT1,4583
443,ASPA,4584
26469,PTPN18,4585
27178,IL37,4586
9051,PSTPIP1,4587
3645,INSRR,4588
7054,TH,4589
5617,PRL,4590
255239,ANKK1,4591
6532,SLC6A4,4592
610,HCN2,4593
84152,PPP1R1B,4594
1312,COMT,4595
6531,SLC6A3,4596
6010,RHO,4597
100288413,ERVMER34-1,4598
30009,TBX21,4599
3567,IL5,4600
10538,BATF,4601
85480,TSLP,4602
9034,CCRL2,4603
3574,IL7,4604
3662,IRF4,4605
6777,STAT5B,4606
6932,TCF7,4607
3002,GZMB,4608
3560,IL2RB,4609
639,PRDM1,4610
3902,LAG3,4611
10219,KLRG1,4612
50943,FOXP3,4613
3001,GZMA,4614
5551,PRF1,4615
201633,TIGIT,4616
3600,IL15,4617
6778,STAT6,4618
6776,STAT5A,4619
3595,IL12RB2,4620
969,CD69,4621
3605,IL17A,4622
112744,IL17F,4623
3596,IL13,4624
149233,IL23R,4625
29086,BABAM1,4626
55687,TRMU,4627
771,CA12,4628
1591,CYP24A1,4629
5607,MAP2K5,4630
10746,MAP3K2,4631
390598,SKOR1,4632
27324,TOX3,4633
114781,BTBD9,4634
5789,PTPRD,4635
1326,MAP3K8,4636
5598,MAPK7,4637
286097,MICU3,4638
221154,MICU2,4639
9108,MTMR7,4640
66036,MTMR9,4641
55613,MTMR8,4642
113026,PLCD3,4643
83648,FAM167A,4644
9107,MTMR6,4645
1369,CPN1,4646
1363,CPE,4647
2165,F13B,4648
5340,PLG,4649
5054,SERPINE1,4650
5053,PAH,4651
731,C8A,4652
2155,F7,4653
5345,SERPINF2,4654
8858,PROZ,4655
2244,FGB,4656
2160,F11,4657
7056,THBD,4658
2152,F3,4659
732,C8B,4660
83641,FAM107B,4661
4857,NOVA1,4662
8621,CDK13,4663
118856,MMP21,4664
136647,MPLKIP,4665
8510,MMP23B,4666
6829,SUPT5H,4667
57018,CCNL1,4668
892,CCNC,4669
219771,CCNY,4670
56647,BCCIP,4671
51755,CDK12,4672
5218,CDK14,4673
1025,CDK9,4674
905,CCNT2,4675
81669,CCNL2,4676
896,CCND3,4677
894,CCND2,4678
8812,CCNK,4679
1021,CDK6,4680
904,CCNT1,4681
10077,TSPAN32,4682
29125,C11orf21,4683
144448,TSPAN19,4684
9697,TRAM2,4685
6588,SLN,4686
489,ATP2A3,4687
5350,PLN,4688
23276,KLHL18,4689
6238,RRBP1,4690
151613,TTC14,4691
199221,DZIP1L,4692
54763,ROPN1,4693
85415,RHPN2,4694
114822,RHPN1,4695
26256,CABYR,4696
10566,AKAP3,4697
152015,ROPN1B,4698
5245,PHB,4699
4539,ND4L,4700
125981,ACER1,4701
10975,UQCR11,4702
92105,INTS4,4703
79613,TANGO6,4704
54504,CPVL,4705
80343,SEL1L2,4706
8634,RTCA,4707
79412,KREMEN2,4708
51439,FAM8A1,4709
80020,FOXRED2,4710
11253,MAN1B1,4711
51130,ASB3,4712
80267,EDEM3,4713
10525,HYOU1,4714
56886,UGGT1,4715
53405,CLIC5,4716
25932,CLIC4,4717
286262,TPRN,4718
1193,CLIC2,4719
23505,TMEM131,4720
157697,ERICH1,4721
79041,TMEM38A,4722
9260,PDLIM7,4723
54968,TMEM70,4724
51635,DHRS7,4725
4632,MYL1,4726
6345,SRL,4727
84233,TMEM126A,4728
64091,POPDC2,4729
7125,TNNC2,4730
64431,ACTR6,4731
10467,ZNHIT1,4732
93973,ACTR8,4733
84181,CHD6,4734
84901,NFATC2IP,4735
6944,VPS72,4736
2191,FAP,4737
5550,PREP,4738
64090,GAL3ST2,4739
129807,NEU4,4740
23563,CHST5,4741
1841,DTYMK,4742
54887,BLTP3A,4743
28962,OSTM1,4744
1185,CLCN6,4745
29887,SNX10,4746
262,AMD1,4747
23545,ATP6V0A2,4748
10312,TCIRG1,4749
9842,PLEKHM1,4750
7809,BSND,4751
1186,CLCN7,4752
6561,SLC13A1,4753
1836,SLC26A2,4754
10861,SLC26A1,4755
51668,IFT25,4756
79989,TTC26,4757
89891,DYNC2I2,4758
92104,IFT70A,4759
55764,IFT122,4760
11020,IFT27,4761
23059,CLUAP1,4762
55081,IFT57,4763
51626,DYNC2LI1,4764
255758,DYNLT2B,4765
79809,TTC21B,4766
90410,IFT20,4767
26160,IFT172,4768
26146,TRAF3IP1,4769
83658,DYNLRB1,4770
57539,WDR35,4771
9742,IFT140,4772
200132,DYNLT5,4773
64792,IFT22,4774
11021,RAB35,4775
55112,DYNC2I1,4776
83657,DYNLRB2,4777
51098,IFT52,4778
150737,TTC30B,4779
57560,IFT80,4780
8100,IFT88,4781
56912,IFT46,4782
57576,KIF17,4783
6991,DYNLT2,4784
28981,IFT81,4785
80173,IFT74,4786
112752,IFT43,4787
57728,WDR19,4788
79659,DYNC2H1,4789
55437,STRADB,4790
84446,BRSK1,4791
66008,TRAK2,4792
51719,CAB39,4793
23387,SIK3,4794
64895,PAPOLG,4795
23235,SIK2,4796
6794,STK11,4797
55954,ZMAT5,4798
92335,STRADA,4799
150094,SIK1,4800
57787,MARK4,4801
9024,BRSK2,4802
7803,PTP4A1,4803
81617,CAB39L,4804
5351,PLOD1,4805
1307,COL16A1,4806
1299,COL9A3,4807
23127,COLGALT2,4808
79709,COLGALT1,4809
8974,P4HA2,4810
256076,COL6A5,4811
1295,COL8A1,4812
8985,PLOD3,4813
5352,PLOD2,4814
91522,COL23A1,4815
4297,KMT2A,4816
131873,COL6A6,4817
1297,COL9A1,4818
1305,COL13A1,4819
79823,CAMKMT,4820
10491,CRTAP,4821
1310,COL19A1,4822
169044,COL22A1,4823
1303,COL12A1,4824
136227,COL26A1,4825
1298,COL9A2,4826
1296,COL8A2,4827
340267,COL28A1,4828
64324,NSD1,4829
5033,P4HA1,4830
84570,COL25A1,4831
1308,COL17A1,4832
1306,COL15A1,4833
1300,COL10A1,4834
57642,COL20A1,4835
81578,COL21A1,4836
5019,OXCT1,4837
9217,VAPB,4838
8803,SUCLA2,4839
140576,S100A16,4840
622,BDH1,4841
54511,HMGCLL1,4842
56898,BDH2,4843
65985,AACS,4844
64064,OXCT2,4845
57466,SCAF4,4846
203547,VMA21,4847
54949,SDHAF2,4848
8802,SUCLG1,4849
3155,HMGCL,4850
252839,TMEM9,4851
55659,ZNF416,4852
10520,ZNF211,4853
10155,TRIM28,4854
29992,PILRA,4855
339390,CLEC4G,4856
56654,NPDC1,4857
196500,PIANP,4858
4267,CD99,4859
81035,COLEC12,4860
54700,RRN3,4861
7343,UBTF,4862
9015,TAF1A,4863
9013,TAF1C,4864
30834,POLR1H,4865
6908,TBP,4866
221830,POLR1F,4867
64425,POLR1E,4868
79101,TAF1D,4869
9014,TAF1B,4870
10849,POLR1G,4871
51082,POLR1D,4872
80168,MOGAT2,4873
80339,PNPLA3,4874
55750,AGK,4875
84649,DGAT2,4876
8525,DGKZ,4877
23175,LPIN1,4878
9162,DGKI,4879
346606,MOGAT3,4880
1606,DGKA,4881
1607,DGKB,4882
1608,DGKG,4883
4245,MGAT1,4884
8513,LIPF,4885
116255,MOGAT1,4886
9663,LPIN2,4887
1609,DGKQ,4888
64900,LPIN3,4889
4023,LPL,4890
3990,LIPC,4891
160851,DGKH,4892
11343,MGLL,4893
359,AQP2,4894
8170,SLC14A2,4895
4645,MYO5B,4896
6557,SLC12A1,4897
282679,AQP11,4898
7369,UMOD,4899
375318,AQP12A,4900
59341,TRPV4,4901
27292,DIMT1,4902
51202,DDX47,4903
10607,TBL3,4904
84135,UTP15,4905
55781,RIOK2,4906
23029,RBM34,4907
9277,WDR46,4908
55813,UTP6,4909
56902,PNO1,4910
84549,MAK16,4911
23212,RRS1,4912
29777,ABT1,4913
54552,GNL3L,4914
7268,TTC4,4915
55759,WDR12,4916
10171,RCL1,4917
25879,DCAF13,4918
92856,IMP4,4919
84128,WDR75,4920
26156,RSL1D1,4921
10885,WDR3,4922
55695,NSUN5,4923
26155,NOC2L,4924
84154,RPF2,4925
10969,EBNA1BP2,4926
84365,NIFK,4927
65095,KRI1,4928
10528,NOP56,4929
5822,PWP2,4930
55651,NHP2,4931
161424,NOP9,4932
54984,PINX1,4933
11056,DDX52,4934
79039,DDX54,4935
51388,NIP7,4936
2091,FBL,4937
55127,HEATR1,4938
23560,GTPBP4,4939
26354,GNL3,4940
57647,DHX37,4941
23246,BOP1,4942
10436,EMG1,4943
57050,UTP3,4944
1736,DKC1,4945
51602,NOP58,4946
23223,RRP12,4947
317781,DDX51,4948
65083,NOL6,4949
64318,NOC3L,4950
55131,RBM28,4951
54606,DDX56,4952
10813,UTP14A,4953
54663,WDR74,4954
55140,ELP3,4955
117246,FTSJ3,4956
56919,DHX33,4957
8602,NOP14,4958
8568,RRP1,4959
9790,BMS1,4960
11103,KRR1,4961
10623,POLR3C,4962
23160,WDR43,4963
9904,RBM19,4964
80135,RPF1,4965
23481,PES1,4966
55226,NAT10,4967
23307,FKBP15,4968
9136,RRP9,4969
11137,PWP1,4970
83475,DOHH,4971
51068,NMD3,4972
51096,UTP18,4973
25983,NGDN,4974
8886,DDX18,4975
55646,LYAR,4976
79954,NOL10,4977
79050,NOC4L,4978
84294,UTP23,4979
55153,SDAD1,4980
54475,NLE1,4981
4839,NOP2,4982
83743,GRWD1,4983
55299,BRIX1,4984
4931,NVL,4985
27102,EIF2AK1,4986
8894,EIF2S2,4987
51314,NME8,4988
221421,RSPH9,4989
339829,CCDC39,4990
64231,MS4A6A,4991
10658,CELF1,4992
27019,DNAI1,4993
7296,TXNRD1,4994
2936,GSR,4995
55172,DNAAF2,4996
57091,CASS4,4997
1769,DNAH8,4998
84203,TXNDC2,4999
10979,FERMT2,5000
10347,ABCA7,5001
1767,DNAH5,5002
93233,ODAD1,5003
6653,SORL1,5004
25981,DNAH1,5005
200373,CFAP221,5006
7802,DNALI1,5007
388389,CCDC103,5008
345895,RSPH4A,5009
8701,DNAH11,5010
123041,SLC24A4,5011
1770,DNAH9,5012
64446,DNAI2,5013
55036,CCDC40,5014
10126,DNAL4,5015
55063,ZCWPW1,5016
1768,DNAH6,5017
56171,DNAH7,5018
79890,RIN3,5019
115416,MALSU1,5020
3049,HBQ1,5021
212,ALAS2,5022
3050,HBZ,5023
3048,HBG2,5024
51327,AHSP,5025
3039,HBA1,5026
3046,HBE1,5027
2038,EPB42,5028
3040,HBA2,5029
3045,HBD,5030
55692,LUC7L,5031
4680,CEACAM6,5032
8904,CPNE1,5033
1650,DDOST,5034
84061,MAGT1,5035
23317,DNAJC13,5036
967,CD63,5037
79888,LPCAT1,5038
5284,PIGR,5039
150372,NFAM1,5040
11010,GLIPR1,5041
154664,ABCA13,5042
4126,MANBA,5043
5547,PRCP,5044
23200,ATP11B,5045
127829,ARL8A,5046
9145,SYNGR1,5047
684,BST2,5048
9545,RAB3D,5049
968,CD68,5050
3916,LAMP1,5051
25798,BRI3,5052
374395,TMEM179B,5053
4257,MGST1,5054
8895,CPNE3,5055
3920,LAMP2,5056
84811,BUD13,5057
55599,RNPC3,5058
286187,PPP1R42,5059
7737,RNF113A,5060
222183,SRRM3,5061
84967,LSM10,5062
138046,RALYL,5063
79753,SNIP1,5064
51634,RBMX2,5065
23543,RBFOX2,5066
60625,DHX35,5067
84316,NAA38,5068
55854,ZC3H15,5069
8559,PRPF18,5070
284434,NWD1,5071
3294,HSD17B2,5072
6715,SRD5A1,5073
51170,HSD17B11,5074
1585,CYP11B2,5075
54576,UGT1A8,5076
3295,HSD17B4,5077
51144,HSD17B12,5078
6716,SRD5A2,5079
8644,AKR1C3,5080
1586,CYP17A1,5081
54578,UGT1A6,5082
3284,HSD3B2,5083
54659,UGT1A3,5084
3292,HSD17B1,5085
3293,HSD17B3,5086
3283,HSD3B1,5087
54579,UGT1A5,5088
6783,SULT1E1,5089
79644,SRD5A3,5090
7923,HSD17B8,5091
1588,CYP19A1,5092
8630,HSD17B6,5093
6718,AKR1D1,5094
1584,CYP11B1,5095
54658,UGT1A1,5096
574537,UGT2A2,5097
7367,UGT2B17,5098
7366,UGT2B15,5099
152579,SCFD2,5100
80317,ZKSCAN3,5101
3674,ITGA2B,5102
10971,YWHAQ,5103
3679,ITGA7,5104
7533,YWHAH,5105
2810,SFN,5106
667,DST,5107
29780,PARVB,5108
22798,LAMB4,5109
23645,PPP1R15A,5110
9765,ZFYVE16,5111
84687,PPP1R9B,5112
5530,PPP3CA,5113
255919,CNEP1R1,5114
23399,CTDNEP1,5115
5514,PPP1R10,5116
659,BMPR2,5117
5534,PPP3R1,5118
22926,ATF6,5119
4659,PPP1R12A,5120
80335,WDR82,5121
57718,PPP4R4,5122
84919,PPP1R15B,5123
79004,CUEDC2,5124
151987,PPP4R2,5125
9372,ZFYVE9,5126
285704,RGMB,5127
467,ATF3,5128
9451,EIF2AK3,5129
7494,XBP1,5130
8036,SHOC2,5131
7048,TGFBR2,5132
9989,PPP4R1,5133
5532,PPP3CB,5134
56963,RGMA,5135
1649,DDIT3,5136
2354,FOSB,5137
657,BMPR1A,5138
658,BMPR1B,5139
7205,TRIP6,5140
10587,TXNRD2,5141
23170,TTLL12,5142
6840,SVIL,5143
4739,NEDD9,5144
23532,PRAME,5145
6817,SULT1A1,5146
51569,UFM1,5147
5315,PKM,5148
2353,FOS,5149
85451,UNK,5150
7265,TTC1,5151
140809,SRXN1,5152
11340,EXOSC8,5153
4185,ADAM11,5154
151050,KANSL1L,5155
163175,LGI4,5156
6583,SLC22A4,5157
146802,SLC47A2,5158
118788,PIK3AP1,5159
55244,SLC47A1,5160
1071,CETP,5161
8504,PEX3,5162
19,ABCA1,5163
3069,HDLBP,5164
341,APOC1,5165
3250,HPR,5166
4018,LPA,5167
7941,PLA2G7,5168
949,SCARB1,5169
1191,CLU,5170
5444,PON1,5171
3931,LCAT,5172
51449,PCYOX1,5173
319,APOF,5174
55937,APOM,5175
9619,ABCG1,5176
345,APOC3,5177
346,APOC4,5178
9388,LIPG,5179
4504,MT3,5180
7779,SLC30A1,5181
4520,MTF1,5182
10765,KDM5B,5183
7528,YY1,5184
29028,ATAD2,5185
5308,PITX2,5186
63978,PRDM14,5187
6820,SULT2B1,5188
8435,SOAT2,5189
1581,CYP7A1,5190
6646,SOAT1,5191
412,STS,5192
1583,CYP11A1,5193
3988,LIPA,5194
9420,CYP7B1,5195
1589,CYP21A2,5196
1571,CYP2E1,5197
28954,REM1,5198
7431,VIM,5199
10081,PDCD7,5200
5203,PFDN4,5201
23368,PPP1R13B,5202
8626,TP63,5203
11228,RASSF8,5204
8045,RASSF7,5205
581,BAX,5206
9540,TP53I3,5207
27113,BBC3,5208
7159,TP53BP2,5209
343641,TGM6,5210
54438,GFOD1,5211
28511,NKIRAS2,5212
55003,PAK1IP1,5213
6741,SSB,5214
128710,SLX4IP,5215
84081,NSRP1,5216
84319,CMSS1,5217
23076,RRP1B,5218
88745,RRP36,5219
10199,MPHOSPH10,5220
115708,TRMT61A,5221
9724,UTP14C,5222
51605,TRMT6,5223
83732,RIOK1,5224
9360,PPIG,5225
29889,GNL2,5226
55035,NOL8,5227
6838,SURF6,5228
5411,PNN,5229
55794,DDX28,5230
64773,PCED1A,5231
27000,DNAJC2,5232
27341,RRP7A,5233
56342,PPAN,5234
51018,RRP15,5235
10153,CEBPZ,5236
30836,DNTTIP2,5237
10514,MYBBP1A,5238
3416,IDE,5239
23038,WDTC1,5240
2309,FOXO3,5241
2746,GLUD1,5242
10135,NAMPT,5243
2747,GLUD2,5244
10785,WDR4,5245
55006,TRMT61B,5246
51504,TRMT112,5247
93517,SDR42E1,5248
80324,PUS1,5249
57418,WDR18,5250
22894,DIS3,5251
221078,NSUN6,5252
84301,DDI2,5253
57109,REXO4,5254
134637,ADAT2,5255
93587,TRMT10A,5256
6726,SRP9,5257
55737,VPS35,5258
81627,TRMT1L,5259
91801,ALKBH8,5260
23378,RRP8,5261
60487,TRMT11,5262
113179,ADAT3,5263
440567,UQCRHL,5264
1743,DLST,5265
4191,MDH2,5266
6391,SDHC,5267
55245,UQCC1,5268
3420,IDH3B,5269
1346,COX7A1,5270
1345,COX6C,5271
170712,COX7B2,5272
5250,SLC25A3,5273
6390,SDHB,5274
11331,PHB2,5275
254552,NUDT8,5276
51291,GMIP,5277
151888,BTLA,5278
3604,TNFRSF9,5279
10578,GNLY,5280
11126,CD160,5281
8784,TNFRSF18,5282
7293,TNFRSF4,5283
8079,MLF2,5284
392,ARHGAP1,5285
23564,DDAH2,5286
8078,USP5,5287
55432,YOD1,5288
79589,RNF128,5289
7023,TFAP4,5290
10767,HBS1L,5291
5152,PDE9A,5292
8233,ZRSR2,5293
85437,ZCRB1,5294
79622,SNRNP25,5295
154007,SNRNP48,5296
11066,SNRNP35,5297
51324,SPG21,5298
6683,SPAST,5299
126133,ALDH16A1,5300
80208,SPG11,5301
90,ACVR1,5302
10468,FST,5303
9241,NOG,5304
1482,NKX2-5,5305
655,BMP7,5306
653,BMP5,5307
57045,TWSG1,5308
654,BMP6,5309
151449,GDF7,5310
7093,TLL2,5311
5015,OTX2,5312
4487,MSX1,5313
4090,SMAD5,5314
2626,GATA4,5315
4089,SMAD4,5316
353500,BMP8A,5317
27287,VENTX,5318
392255,GDF6,5319
8200,GDF5,5320
168667,BMPER,5321
649,BMP1,5322
656,BMP8B,5323
7066,THPO,5324
4352,MPL,5325
2688,GH1,5326
2057,EPOR,5327
1440,CSF3,5328
2323,FLT3LG,5329
3717,JAK2,5330
1443,CSH2,5331
6403,SELP,5332
3589,IL11,5333
947,CD34,5334
2056,EPO,5335
1442,CSH1,5336
1437,CSF2,5337
3562,IL3,5338
1441,CSF3R,5339
3952,LEP,5340
3563,IL3RA,5341
1270,CNTF,5342
84572,GNPTG,5343
23193,GANAB,5344
131368,ZPLD1,5345
51172,NAGPA,5346
79158,GNPTAB,5347
2595,GANC,5348
2802,GOLGA3,5349
7257,TSNAX,5350
64746,ACBD3,5351
4201,MEA1,5352
51114,ZDHHC9,5353
83893,SPATA16,5354
2886,GRB7,5355
28964,GIT1,5356
57715,SEMA4G,5357
223117,SEMA3D,5358
7869,SEMA3B,5359
56920,SEMA3G,5360
5783,PTPN13,5361
10507,SEMA4D,5362
10505,SEMA4F,5363
10512,SEMA3C,5364
9723,SEMA3E,5365
8482,SEMA7A,5366
64218,SEMA4A,5367
10627,MYL12A,5368
7074,TIAM1,5369
8874,ARHGEF7,5370
10501,SEMA6B,5371
10509,SEMA4B,5372
54910,SEMA4C,5373
2268,FGR,5374
640,BLK,5375
6093,ROCK1,5376
2734,GLG1,5377
6401,SELE,5378
10683,DLL3,5379
28514,DLL1,5380
84667,HES7,5381
145873,MESP2,5382
54567,DLL4,5383
3955,LFNG,5384
182,JAG1,5385
57106,NAT14,5386
54768,HYDIN,5387
132949,AASDH,5388
2618,GART,5389
221184,CPNE2,5390
55733,HHAT,5391
2194,FASN,5392
60496,AASDHPPT,5393
1428,CRYM,5394
10606,PAICS,5395
57467,HHATL,5396
51166,AADAT,5397
10157,AASS,5398
5467,PPARD,5399
2271,FH,5400
5095,PCCA,5401
3712,IVD,5402
11019,LIAS,5403
2744,GLS,5404
6256,RXRA,5405
2731,GLDC,5406
55066,PDPR,5407
2653,GCSH,5408
3419,IDH3A,5409
27165,GLS2,5410
594,BCKDHB,5411
8659,ALDH4A1,5412
8801,SUCLG2,5413
587,BCAT2,5414
189,AGXT,5415
113675,SDSL,5416
55526,DHTKD1,5417
54704,PDP1,5418
10993,SDS,5419
593,BCKDHA,5420
55753,OGDHL,5421
36,ACADSB,5422
27034,ACAD8,5423
586,BCAT1,5424
1629,DBT,5425
152926,PPM1K,5426
6472,SHMT2,5427
51601,LIPT1,5428
275,AMT,5429
5096,PCCB,5430
4967,OGDH,5431
6470,SHMT1,5432
2023,ENO1,5433
1491,CTH,5434
10295,BCKDK,5435
79001,VKORC1,5436
2677,GGCX,5437
112616,CMTM7,5438
152189,CMTM8,5439
146225,CMTM2,5440
